date,size_sqm,bedrooms,bathrooms,age,location,price
2119-09-10,86,2,2,25,Rural,3401430
2119-09-17,96,3,1,20,Rural,3530197
2119-09-24,122,3,2,28,Urban,3888385
2119-10-01,150,4,2,6,Urban,4188947
2119-10-08,135,2,2,26,Suburban,3954967
2119-10-15,127,2,1,19,Urban,3734488
2119-10-22,122,4,1,25,Rural,3721313
2119-10-29,132,1,2,21,Suburban,3851104
2119-11-05,126,4,2,28,Suburban,3956943
2119-11-12,89,2,1,27,Rural,3422656
2119-11-19,121,1,1,13,Urban,3502219
2119-11-26,87,3,2,9,Suburban,3524823
2119-12-03,122,1,2,19,Rural,3699274
2119-12-10,105,3,2,15,Rural,3610029
2119-12-17,196,2,1,5,Rural,4332756
2119-12-24,118,4,2,16,Urban,3972927
2119-12-31,77,4,2,5,Urban,3643806
2120-01-07,115,4,2,21,Urban,3885444
2120-01-14,135,4,2,17,Urban,4010277
2120-01-21,170,4,2,27,Rural,4179266
2120-01-28,102,2,1,9,Suburban,3644387
2120-02-04,72,2,2,9,Rural,3358269
2120-02-11,144,4,2,8,Suburban,4078485
2120-02-18,78,1,1,21,Suburban,3264439
2120-02-25,106,4,1,27,Suburban,3668773
2120-03-03,112,3,2,14,Urban,3826593
2120-03-10,117,3,2,10,Rural,3712446
2120-03-17,140,3,2,28,Suburban,3969285
2120-03-24,99,3,1,6,Rural,3623125
2120-03-31,111,4,1,17,Urban,3820544
2120-04-07,119,3,1,1,Suburban,3841513
2120-04-14,124,1,1,1,Urban,3815386
2120-04-21,122,4,2,25,Urban,3869310
2120-04-28,133,3,1,12,Rural,3791617
2120-05-05,145,4,2,10,Suburban,4041823
2120-05-12,131,4,1,24,Urban,3982496
2120-05-19,133,4,2,18,Rural,3874457
2120-05-26,72,2,2,28,Suburban,3314969
2120-06-02,121,3,2,19,Suburban,3775192
2120-06-09,134,2,1,0,Urban,3827701
2120-06-16,141,1,2,16,Urban,3867149
2120-06-23,99,1,2,19,Urban,3633019
2120-06-30,100,2,2,29,Urban,3585661
2120-07-07,102,3,1,17,Suburban,3564553
2120-07-14,136,4,2,7,Urban,4028917
2120-07-21,151,1,1,12,Urban,4010527
2120-07-28,107,1,2,3,Urban,3589961
2120-08-04,147,1,1,18,Suburban,3959665
2120-08-11,123,3,2,2,Rural,3770450
2120-08-18,116,2,2,5,Rural,3711225
2120-08-25,113,2,2,27,Suburban,3683086
2120-09-01,142,3,2,28,Rural,3915927
2120-09-08,129,1,1,5,Suburban,3793259
2120-09-15,188,3,2,21,Urban,4435928
2120-09-22,94,3,2,5,Rural,3605459
2120-09-29,135,2,2,23,Suburban,3859716
2120-10-06,104,3,1,7,Suburban,3717367
2120-10-13,93,3,1,24,Urban,3613363
2120-10-20,119,1,1,16,Suburban,3664024
2120-10-27,124,4,2,9,Rural,3894115
2120-11-03,207,1,1,23,Urban,4380882
2120-11-10,114,2,1,4,Suburban,3689713
2120-11-17,86,4,1,18,Urban,3651790
2120-11-24,128,1,2,10,Suburban,3836347
2120-12-01,57,3,1,9,Rural,3317018
2120-12-08,117,3,2,2,Rural,3834756
2120-12-15,120,4,1,21,Urban,3835139
2120-12-22,143,4,1,23,Suburban,4080064
2120-12-29,149,3,2,9,Urban,4101619
2121-01-05,104,2,2,1,Urban,3769460
2121-01-12,115,1,2,27,Rural,3633244
2121-01-19,97,3,1,8,Urban,3689658
2121-01-26,86,1,2,4,Suburban,3511661
2121-02-02,129,1,2,20,Rural,3807660
2121-02-09,81,1,1,16,Suburban,3319772
2121-02-16,107,1,2,5,Urban,3613180
2121-02-23,90,2,2,28,Rural,3524085
2121-03-02,136,2,1,10,Suburban,3922818
2121-03-09,174,2,1,26,Suburban,4138717
2121-03-16,80,3,1,4,Urban,3568215
2121-03-23,64,3,2,6,Suburban,3348101
2121-03-30,116,3,1,6,Urban,3998214
2121-04-06,120,2,2,3,Urban,3919078
2121-04-13,126,1,1,20,Urban,3819115
2121-04-20,106,2,1,9,Urban,3704281
2121-04-27,113,3,1,29,Rural,3666063
2121-05-04,131,4,2,23,Suburban,3907990
2121-05-11,151,3,2,17,Suburban,4090308
2121-05-18,61,1,2,0,Rural,3227511
2121-05-25,108,2,2,13,Urban,3700927
2121-06-01,126,4,2,5,Urban,3930662
2121-06-08,92,4,1,10,Urban,3702483
2121-06-15,171,1,1,13,Urban,4147650
2121-06-22,100,2,1,19,Rural,3593753
2121-06-29,118,4,1,28,Suburban,3856354
2121-07-06,136,3,2,25,Urban,4005473
2121-07-13,102,1,2,2,Urban,3801472
2121-07-20,64,4,2,15,Urban,3530185
2121-07-27,107,1,1,15,Suburban,3560471
2121-08-03,150,2,1,6,Suburban,4058936
2121-08-10,109,2,2,7,Rural,3693799
2121-08-17,94,2,1,26,Suburban,3481923
2121-08-24,147,3,1,27,Suburban,3950418
2121-08-31,110,4,2,3,Urban,3906660
2121-09-07,104,2,1,11,Suburban,3695377
2121-09-14,124,3,2,11,Urban,3878687
2121-09-21,143,2,1,9,Rural,3986008
2121-09-28,191,2,2,11,Urban,4432245
2121-10-05,144,4,1,10,Rural,4104292
2121-10-12,154,3,2,10,Suburban,4199481
2121-10-19,104,2,2,14,Rural,3639578
2121-10-26,89,3,1,5,Urban,3717779
2121-11-02,121,3,1,28,Suburban,3760294
2121-11-09,123,2,2,26,Suburban,3936514
2121-11-16,87,2,2,10,Urban,3547560
2121-11-23,114,1,2,1,Suburban,3743599
2121-11-30,131,4,2,23,Urban,3990140
2121-12-07,130,2,2,21,Rural,3826160
2121-12-14,135,1,1,26,Rural,3941677
2121-12-21,128,4,1,8,Suburban,3942863
2121-12-28,104,2,1,10,Urban,3743055
2122-01-04,104,3,1,15,Urban,3729229
2122-01-11,84,4,1,12,Rural,3614327
2122-01-18,173,3,2,12,Urban,4302792
2122-01-25,120,1,1,21,Suburban,3741306
2122-02-01,113,2,1,21,Suburban,3754434
2122-02-08,92,1,2,27,Rural,3447409
2122-02-15,208,2,2,17,Urban,4689886
2122-02-22,87,2,1,20,Suburban,3552547
2122-03-01,107,3,1,24,Suburban,3709701
2122-03-08,132,1,2,0,Suburban,3864638
2122-03-15,138,3,1,19,Urban,4014586
2122-03-22,148,3,2,9,Rural,4009700
2122-03-29,174,3,1,25,Rural,4306114
2122-04-05,135,1,1,29,Suburban,3859062
2122-04-12,88,2,1,18,Rural,3489600
2122-04-19,112,2,1,16,Suburban,3782798
2122-04-26,129,1,2,0,Suburban,3842924
2122-05-03,182,2,2,0,Urban,4325702
2122-05-10,78,1,1,16,Suburban,3403493
2122-05-17,156,1,1,14,Suburban,4044877
2122-05-24,125,2,1,28,Urban,3869529
2122-05-31,145,4,1,1,Urban,4083686
2122-06-07,116,3,2,10,Rural,3795184
2122-06-14,94,1,2,20,Urban,3438326
2122-06-21,142,1,1,1,Suburban,3895882
2122-06-28,139,4,2,19,Urban,4141263
2122-07-05,149,1,2,8,Urban,4106051
2122-07-12,119,1,1,18,Rural,3641399
2122-07-19,102,2,1,1,Urban,3700769
2122-07-26,73,2,1,15,Suburban,3428780
2122-08-02,144,4,2,19,Suburban,4171905
2122-08-09,132,1,2,8,Suburban,3970954
2122-08-16,91,3,2,19,Urban,3682654
2122-08-23,103,2,2,27,Urban,3692469
2122-08-30,105,3,1,20,Suburban,3653815
2122-09-06,75,3,1,3,Urban,3555903
2122-09-13,95,4,1,28,Rural,3744746
2122-09-20,85,4,2,23,Rural,3666009
2122-09-27,107,1,1,29,Rural,3594742
2122-10-04,97,4,1,12,Rural,3705668
2122-10-11,71,2,2,14,Suburban,3414574
2122-10-18,180,1,1,19,Urban,4243643
2122-10-25,157,1,2,1,Rural,4081379
2122-11-01,96,3,2,27,Suburban,3682031
2122-11-08,128,3,1,19,Rural,3927537
2122-11-15,132,3,1,17,Urban,4031604
2122-11-22,155,1,2,24,Rural,4040028
2122-11-29,95,4,1,26,Rural,3600542
2122-12-06,152,4,1,29,Rural,4052929
2122-12-13,103,4,2,23,Rural,3707105
2122-12-20,79,1,1,8,Urban,3491776
2122-12-27,141,1,2,19,Suburban,3853183
2123-01-03,158,1,2,0,Rural,4088686
2123-01-10,197,1,2,2,Suburban,4507932
2123-01-17,84,1,2,22,Urban,3557341
2123-01-24,140,4,1,16,Urban,4086963
2123-01-31,107,1,1,10,Rural,3598087
2123-02-07,143,4,1,23,Suburban,4125785
2123-02-14,75,1,2,24,Rural,3395302
2123-02-21,82,4,1,7,Urban,3648178
2123-02-28,96,2,2,20,Rural,3577548
2123-03-07,122,2,2,11,Rural,3837319
2123-03-14,100,4,1,10,Suburban,3754848
2123-03-21,139,2,1,29,Urban,4013718
2123-03-28,150,2,2,27,Rural,4089058
2123-04-04,137,4,2,12,Rural,3985137
2123-04-11,168,1,2,14,Rural,4086709
2123-04-18,132,1,2,24,Suburban,3947902
2123-04-25,83,4,1,19,Urban,3657290
2123-05-02,160,3,1,24,Rural,4078917
2123-05-09,101,3,1,16,Rural,3729162
2123-05-16,147,2,2,11,Rural,4055584
2123-05-23,167,3,2,26,Urban,4399162
2123-05-30,133,2,1,18,Suburban,3911734
2123-06-06,75,1,1,19,Suburban,3463435
2123-06-13,92,4,1,10,Rural,3600058
2123-06-20,159,1,2,9,Rural,4160801
2123-06-27,114,4,2,16,Suburban,3954708
2123-07-04,122,3,2,27,Suburban,3980217
2123-07-11,142,1,1,21,Suburban,3998029
2123-07-18,140,1,1,12,Rural,3900047
2123-07-25,128,2,1,15,Rural,3794943
2123-08-01,113,4,1,19,Suburban,3835897
2123-08-08,110,3,1,19,Suburban,3704442
2123-08-15,145,1,1,16,Urban,3962955
2123-08-22,136,4,2,4,Rural,4092793
2123-08-29,112,3,1,8,Urban,3859612
2123-09-05,152,1,1,21,Suburban,4015320
2123-09-12,116,4,2,23,Rural,3835344
2123-09-19,94,2,2,26,Rural,3504880
2123-09-26,97,1,2,3,Urban,3693104
2123-10-03,90,4,2,8,Urban,3787458
2123-10-10,111,3,2,15,Urban,3823421
2123-10-17,157,3,2,6,Urban,4232827
2123-10-24,95,2,1,13,Rural,3677106
2123-10-31,125,1,1,13,Suburban,3888474
2123-11-07,100,2,1,6,Suburban,3620778
2123-11-14,112,4,1,23,Suburban,3853268
2123-11-21,74,3,2,15,Urban,3652747
2123-11-28,113,2,2,17,Suburban,3797678
2123-12-05,114,1,1,27,Urban,3733552
2123-12-12,136,4,2,5,Urban,4202136
2123-12-19,126,1,2,6,Suburban,3935353
2123-12-26,84,2,1,18,Suburban,3593265
2124-01-02,152,3,1,7,Suburban,4149900
2124-01-09,126,3,1,0,Rural,3962644
2124-01-16,125,2,1,16,Urban,3984737
2124-01-23,119,1,1,25,Rural,3722006
2124-01-30,104,1,1,18,Suburban,3638829
2124-02-06,126,1,1,21,Rural,3851003
2124-02-13,134,1,1,6,Rural,3986271
2124-02-20,67,3,2,17,Suburban,3602250
2124-02-27,103,1,1,29,Suburban,3612274
2124-03-05,112,2,2,5,Urban,3847797
2124-03-12,127,2,1,27,Urban,3856541
2124-03-19,155,2,2,20,Rural,4112402
2124-03-26,96,2,1,5,Suburban,3621294
2124-04-02,105,1,1,0,Urban,3711168
2124-04-09,104,3,1,29,Urban,3807056
2124-04-16,95,4,1,9,Rural,3739998
2124-04-23,109,1,1,22,Rural,3566463
2124-04-30,143,4,2,7,Rural,4218014
2124-05-07,88,3,1,29,Suburban,3561650
2124-05-14,132,1,1,6,Urban,3896453
2124-05-21,68,4,1,8,Urban,3517053
2124-05-28,103,3,2,0,Urban,3822435
2124-06-04,110,4,2,25,Rural,3797159
2124-06-11,170,2,2,24,Suburban,4220878
2124-06-18,111,2,2,10,Rural,3657786
2124-06-25,53,3,2,26,Rural,3341996
2124-07-02,60,3,2,28,Suburban,3439603
2124-07-09,121,4,1,2,Suburban,4100720
2124-07-16,138,3,1,17,Rural,4029317
2124-07-23,131,2,1,5,Suburban,3938670
2124-07-30,125,2,2,10,Rural,3835964
2124-08-06,154,1,1,4,Urban,4125686
2124-08-13,103,4,1,19,Suburban,3835436
2124-08-20,146,3,2,3,Urban,4174332
2124-08-27,71,3,1,7,Suburban,3535050
2124-09-03,92,3,1,9,Rural,3751367
2124-09-10,65,4,1,28,Rural,3433794
2124-09-17,111,2,2,2,Rural,3709161
2124-09-24,118,3,2,12,Rural,3933674
2124-10-01,123,3,1,16,Rural,3908216
2124-10-08,121,2,1,4,Rural,3765550
2124-10-15,92,3,2,7,Suburban,3754882
2124-10-22,114,1,2,18,Suburban,3738106
2124-10-29,75,2,2,17,Urban,3580566
2124-11-05,160,2,2,0,Suburban,4338363
2124-11-12,110,2,1,28,Suburban,3748651
2124-11-19,105,1,2,3,Urban,3832163
2124-11-26,167,2,1,26,Urban,4187075
2124-12-03,82,4,2,17,Rural,3571029
2124-12-10,86,4,1,13,Urban,3828368
2124-12-17,87,4,2,23,Urban,3761390
2124-12-24,117,2,2,10,Suburban,3914333
2124-12-31,132,2,2,28,Rural,3984601
2125-01-07,142,2,1,25,Urban,4027109
2125-01-14,197,1,1,27,Rural,4411255
2125-01-21,52,4,1,8,Rural,3432177
2125-01-28,138,3,1,12,Urban,4034259
2125-02-04,103,3,2,25,Urban,3899149
2125-02-11,102,2,2,16,Urban,3849343
2125-02-18,101,1,2,14,Urban,3666314
2125-02-25,92,2,1,1,Rural,3645014
2125-03-04,170,3,2,5,Suburban,4359946
2125-03-11,145,4,2,28,Rural,4206915
2125-03-18,120,3,2,25,Rural,3821969
2125-03-25,160,4,1,27,Rural,4409120
2125-04-01,74,4,1,6,Urban,3644775
2125-04-08,80,1,2,1,Urban,3628922
2125-04-15,54,3,1,23,Suburban,3449874
2125-04-22,99,2,1,12,Suburban,3703200
2125-04-29,124,1,2,9,Suburban,3893752
2125-05-06,123,4,2,15,Rural,3964858
2125-05-13,124,3,1,8,Suburban,3928226
2125-05-20,77,2,1,7,Rural,3522592
2125-05-27,144,1,2,24,Urban,4054736
2125-06-03,127,2,2,14,Rural,3900531
2125-06-10,141,3,2,21,Urban,4121951
2125-06-17,63,2,2,26,Urban,3489811
2125-06-24,129,1,2,6,Suburban,3909621
2125-07-01,84,2,2,21,Urban,3627651
2125-07-08,108,3,2,22,Suburban,3895433
2125-07-15,136,1,1,18,Suburban,3965361
2125-07-22,122,4,1,3,Suburban,3969022
2125-07-29,94,1,2,8,Rural,3626806
2125-08-05,120,3,1,18,Suburban,3948351
2125-08-12,74,2,1,1,Suburban,3592463
2125-08-19,154,4,2,27,Urban,4253731
2125-08-26,113,4,2,28,Rural,3864073
2125-09-02,153,2,2,26,Suburban,4121742
2125-09-09,104,3,1,6,Suburban,3792723
2125-09-16,104,1,2,21,Suburban,3745750
2125-09-23,97,3,2,18,Urban,3835724
2125-09-30,146,4,1,5,Urban,4297045
2125-10-07,98,1,2,14,Urban,3718441
2125-10-14,139,1,1,6,Suburban,3937233
2125-10-21,108,2,1,5,Suburban,3845473
2125-10-28,60,3,2,0,Suburban,3526457
2125-11-04,102,1,2,27,Suburban,3703998
2125-11-11,84,2,2,13,Suburban,3571329
2125-11-18,121,3,1,0,Urban,3998208
2125-11-25,84,4,2,24,Suburban,3654817
2125-12-02,147,4,1,5,Rural,4211098
2125-12-09,117,3,2,27,Suburban,3902005
2125-12-16,114,1,2,17,Urban,3824023
2125-12-23,139,1,2,26,Suburban,3925642
2125-12-30,148,4,2,16,Rural,4256354
2126-01-06,119,4,1,26,Suburban,3950571
2126-01-13,96,1,2,27,Rural,3622349
2126-01-20,66,3,2,1,Rural,3493725
2126-01-27,99,4,2,7,Urban,3820471
2126-02-03,101,1,2,20,Rural,3646918
2126-02-10,123,3,1,22,Suburban,3937422
2126-02-17,109,2,1,22,Rural,3769138
2126-02-24,140,3,2,1,Suburban,4147248
2126-03-03,101,1,1,15,Suburban,3659582
2126-03-10,118,3,2,3,Suburban,3910833
2126-03-17,155,1,1,1,Suburban,4158922
2126-03-24,130,4,2,22,Urban,4085171
2126-03-31,118,2,1,4,Suburban,3971540
2126-04-07,101,4,1,16,Urban,3883507
2126-04-14,101,4,1,1,Rural,3864605
2126-04-21,94,1,1,21,Suburban,3618560
2126-04-28,103,1,1,13,Rural,3689564
2126-05-05,142,1,2,19,Urban,4035464
2126-05-12,113,1,1,6,Suburban,3755589
2126-05-19,79,4,2,14,Suburban,3707756
2126-05-26,173,1,2,17,Urban,4362019
2126-06-02,129,1,2,12,Rural,3824709
2126-06-09,77,4,2,11,Urban,3703544
2126-06-16,106,2,2,1,Rural,3903106
2126-06-23,123,2,2,11,Rural,3951461
2126-06-30,171,3,2,5,Rural,4450882
2126-07-07,86,4,2,23,Suburban,3716797
2126-07-14,149,1,2,28,Urban,4100104
2126-07-21,161,3,2,0,Suburban,4393836
2126-07-28,101,2,2,20,Urban,3837176
2126-08-04,111,2,1,0,Rural,3821780
2126-08-11,88,4,2,14,Suburban,3721874
2126-08-18,113,1,2,26,Suburban,3869342
2126-08-25,118,1,2,15,Suburban,3999511
2126-09-01,139,3,1,21,Rural,3981906
2126-09-08,152,2,1,6,Urban,4285180
2126-09-15,97,3,2,21,Rural,3732084
2126-09-22,60,3,1,13,Suburban,3469326
2126-09-29,119,3,1,28,Suburban,3941981
2126-10-06,128,1,2,24,Rural,3838723
2126-10-13,127,2,2,18,Suburban,3991643
2126-10-20,110,3,1,23,Suburban,3787437
2126-10-27,123,2,1,18,Urban,3986304
2126-11-03,165,2,2,26,Urban,4424686
2126-11-10,131,3,2,27,Urban,4057523
2126-11-17,108,3,2,28,Urban,3895562
2126-11-24,104,4,2,28,Urban,3916526
2126-12-01,114,1,2,22,Urban,3914323
2126-12-08,169,2,2,29,Suburban,4331778
2126-12-15,114,3,1,12,Suburban,3972017
2126-12-22,119,3,2,20,Urban,3985188
2126-12-29,105,2,2,11,Rural,3818678
2127-01-05,152,3,1,28,Urban,4061109
2127-01-12,178,4,2,0,Suburban,4577373
2127-01-19,133,2,2,26,Rural,3931610
2127-01-26,122,3,1,11,Rural,3938620
2127-02-02,121,2,1,3,Rural,3950762
2127-02-09,48,3,2,29,Suburban,3321195
2127-02-16,142,3,1,28,Rural,4136971
2127-02-23,124,1,2,26,Suburban,3906784
2127-03-02,132,2,2,14,Suburban,4124155
2127-03-09,98,1,1,24,Urban,3664857
2127-03-16,108,3,2,15,Suburban,3817860
2127-03-23,107,2,2,14,Rural,3811552
2127-03-30,150,2,2,7,Suburban,4240853
2127-04-06,108,4,2,18,Suburban,3987546
2127-04-13,182,4,1,14,Urban,4497725
2127-04-20,132,3,1,17,Urban,4017768
2127-04-27,81,3,2,10,Suburban,3689883
2127-05-04,116,3,2,8,Suburban,4015822
2127-05-11,100,3,2,0,Suburban,3901789
2127-05-18,54,4,2,8,Urban,3653606
2127-05-25,167,2,2,27,Urban,4322827
2127-06-01,141,1,1,22,Rural,3901755
2127-06-08,135,2,1,11,Rural,4078333
2127-06-15,124,2,1,1,Rural,3960759
2127-06-22,78,4,2,10,Rural,3709609
2127-06-29,105,2,2,20,Urban,3900354
2127-07-06,145,2,2,13,Urban,4259682
2127-07-13,88,3,1,1,Suburban,3753849
2127-07-20,44,1,2,14,Rural,3326327
2127-07-27,113,2,1,20,Suburban,3895606
2127-08-03,115,2,2,22,Suburban,3877720
2127-08-10,124,1,2,20,Urban,3955338
2127-08-17,141,3,2,17,Suburban,4210337
2127-08-24,139,4,2,26,Suburban,4160558
2127-08-31,127,4,1,13,Urban,4170822
2127-09-07,155,2,2,20,Urban,4274909
2127-09-14,74,3,2,27,Urban,3674580
2127-09-21,135,4,1,11,Urban,4268025
2127-09-28,138,4,1,9,Rural,4172328
2127-10-05,82,4,1,13,Rural,3702570
2127-10-12,74,4,2,21,Rural,3645370
2127-10-19,97,4,2,14,Suburban,3881267
2127-10-26,100,2,2,4,Rural,3808114
2127-11-02,142,4,2,1,Urban,4373166
2127-11-09,101,2,1,21,Rural,3706911
2127-11-16,94,1,1,5,Urban,3699627
2127-11-23,101,1,1,11,Rural,3772751
2127-11-30,153,3,1,1,Rural,4216692
2127-12-07,120,2,1,28,Urban,3958304
2127-12-14,114,3,2,28,Urban,3950410
2127-12-21,116,1,2,3,Suburban,3832525
2127-12-28,158,1,2,6,Suburban,4256911
2128-01-04,97,1,1,15,Suburban,3767258
2128-01-11,159,1,1,0,Rural,4194897
2128-01-18,126,4,2,0,Rural,4040417
2128-01-25,115,1,2,13,Urban,3926453
2128-02-01,195,4,2,10,Urban,4679702
2128-02-08,88,4,2,11,Suburban,3699024
2128-02-15,109,3,2,10,Urban,3976455
2128-02-22,83,4,2,5,Rural,3788884
2128-02-29,148,3,1,22,Urban,4298385
2128-03-07,170,4,2,11,Urban,4605842
2128-03-14,170,4,1,20,Urban,4503046
2128-03-21,156,1,2,11,Urban,4303678
2128-03-28,114,2,1,9,Urban,3881271
2128-04-04,109,4,1,7,Suburban,4061091
2128-04-11,69,2,1,26,Suburban,3585868
2128-04-18,181,2,2,19,Rural,4404644
2128-04-25,134,2,2,18,Suburban,4123583
2128-05-02,105,4,2,6,Urban,4041053
2128-05-09,159,2,2,13,Suburban,4374010
2128-05-16,90,4,1,3,Rural,3791444
2128-05-23,132,1,2,0,Suburban,4024188
2128-05-30,114,4,2,26,Rural,3951500
2128-06-06,139,3,2,7,Rural,4209339
2128-06-13,118,1,1,4,Rural,3777006
2128-06-20,76,2,1,28,Urban,3459646
2128-06-27,122,2,2,7,Rural,4024712
2128-07-04,151,3,2,7,Suburban,4316240
2128-07-11,119,1,2,27,Suburban,3907923
2128-07-18,143,3,2,20,Suburban,4148222
2128-07-25,88,2,1,23,Rural,3562505
2128-08-01,119,4,2,6,Rural,4028773
2128-08-08,101,2,2,28,Urban,3861084
2128-08-15,142,3,1,18,Rural,4112212
2128-08-22,120,4,2,3,Suburban,4161005
2128-08-29,140,4,2,26,Urban,4212797
2128-09-05,152,2,2,27,Suburban,4199032
2128-09-12,140,4,1,28,Urban,4262660
2128-09-19,128,1,1,22,Rural,3905154
2128-09-26,90,2,2,19,Urban,3760132
2128-10-03,119,2,2,5,Rural,3934825
2128-10-10,104,1,1,11,Rural,3714052
2128-10-17,109,2,1,17,Suburban,3891708
2128-10-24,108,3,1,11,Rural,3912685
2128-10-31,90,3,2,17,Rural,3774357
2128-11-07,61,2,1,2,Rural,3450690
2128-11-14,99,1,1,9,Suburban,3751925
2128-11-21,125,4,1,6,Rural,4166296
2128-11-28,79,1,2,2,Suburban,3575945
2128-12-05,120,3,1,27,Urban,4119794
2128-12-12,177,2,2,18,Suburban,4454985
2128-12-19,150,1,2,12,Suburban,4187493
2128-12-26,169,4,2,29,Rural,4472668
2129-01-02,131,4,2,3,Suburban,4110136
2129-01-09,155,4,1,9,Urban,4463015
2129-01-16,98,4,2,5,Suburban,4039386
2129-01-23,100,1,2,0,Rural,3837398
2129-01-30,37,4,2,5,Urban,3384385
2129-02-06,155,3,1,7,Rural,4318208
2129-02-13,166,4,1,27,Rural,4460799
2129-02-20,103,3,1,14,Suburban,3968137
2129-02-27,112,1,1,7,Rural,3767095
2129-03-06,97,3,2,21,Urban,3940817
2129-03-13,131,1,2,5,Urban,4184278
2129-03-20,153,4,2,28,Urban,4376473
2129-03-27,67,2,1,18,Urban,3504864
2129-04-03,132,3,1,13,Suburban,4169432
2129-04-10,111,3,1,1,Urban,4067192
2129-04-17,123,2,2,6,Suburban,4044039
2129-04-24,133,1,2,7,Rural,3979963
2129-05-01,114,1,2,9,Rural,3933093
2129-05-08,116,4,1,12,Suburban,4016059
2129-05-15,113,3,1,29,Rural,3926867
2129-05-22,149,1,2,21,Rural,4219408
2129-05-29,132,4,1,20,Urban,4115060
2129-06-05,126,1,2,19,Rural,4007888
2129-06-12,81,2,2,0,Rural,3680670
2129-06-19,108,2,1,8,Suburban,3892467
2129-06-26,146,2,2,26,Urban,4255715
2129-07-03,121,4,2,9,Rural,4055930
2129-07-10,139,3,2,19,Rural,4110249
2129-07-17,172,2,2,1,Suburban,4370290
2129-07-24,151,2,2,19,Rural,4277588
2129-07-31,122,1,1,28,Urban,3937916
2129-08-07,104,2,2,10,Urban,3957497
2129-08-14,43,3,1,4,Urban,3449248
2129-08-21,114,4,2,17,Suburban,4007911
2129-08-28,110,2,1,6,Urban,3989115
2129-09-04,131,4,1,2,Urban,4249398
2129-09-11,115,4,1,29,Urban,4039655
2129-09-18,110,3,2,15,Urban,4035094
2129-09-25,66,1,1,14,Urban,3492475
2129-10-02,91,1,2,7,Urban,3838029
2129-10-09,134,4,2,19,Suburban,4290119
2129-10-16,171,2,1,27,Urban,4443965
2129-10-23,117,4,1,26,Rural,3987900
2129-10-30,129,1,2,4,Suburban,4069967
2129-11-06,148,2,2,2,Rural,4311941
2129-11-13,95,1,2,28,Rural,3772058
2129-11-20,131,3,1,26,Urban,4240193
2129-11-27,97,1,2,4,Rural,3733974
2129-12-04,145,2,2,8,Rural,4155989
2129-12-11,124,2,2,26,Rural,4002718
2129-12-18,128,4,2,15,Urban,4240844
2129-12-25,96,2,2,28,Urban,3831885
2130-01-01,141,3,2,13,Urban,4260015
2130-01-08,182,1,2,17,Suburban,4533369
2130-01-15,89,4,2,6,Urban,3923963
2130-01-22,109,4,2,14,Urban,4012239
2130-01-29,126,2,2,25,Rural,3962515
2130-02-05,143,3,2,7,Urban,4322353
2130-02-12,103,4,2,2,Rural,4130632
2130-02-19,35,3,1,10,Urban,3362202
2130-02-26,160,3,2,19,Urban,4407756
2130-03-05,142,1,2,28,Urban,4282240
2130-03-12,67,1,2,26,Urban,3542285
2130-03-19,101,1,2,25,Urban,3863773
2130-03-26,167,3,2,17,Urban,4579295
2130-04-02,163,1,1,14,Urban,4282426
2130-04-09,148,4,2,9,Rural,4315036
2130-04-16,114,4,1,28,Suburban,4006781
2130-04-23,122,2,2,24,Suburban,3957605
2130-04-30,116,3,1,2,Urban,4158468
2130-05-07,153,1,1,14,Suburban,4193229
2130-05-14,93,4,2,24,Rural,3819187
2130-05-21,95,3,1,28,Rural,3769278
2130-05-28,150,3,1,22,Rural,4290441
2130-06-04,118,1,2,5,Suburban,3998144
2130-06-11,161,3,1,10,Suburban,4357416
2130-06-18,99,1,1,27,Suburban,3787957
2130-06-25,118,1,1,10,Urban,4024629
2130-07-02,92,1,2,18,Rural,3719311
2130-07-09,120,3,2,26,Rural,4017261
2130-07-16,75,3,2,22,Urban,3798293
2130-07-23,105,1,2,26,Suburban,3841040
2130-07-30,76,3,1,29,Rural,3722909
2130-08-06,140,1,2,2,Suburban,4141118
2130-08-13,141,2,1,12,Urban,4178454
2130-08-20,68,3,2,26,Suburban,3610810
2130-08-27,160,3,2,21,Urban,4420557
2130-09-03,194,2,1,7,Suburban,4623125
2130-09-10,121,2,1,20,Urban,3977218
2130-09-17,100,2,2,10,Rural,3860837
2130-09-24,204,1,2,10,Urban,4736767
2130-10-01,80,1,2,12,Suburban,3609725
2130-10-08,120,4,2,2,Rural,4107441
2130-10-15,125,2,2,5,Suburban,4136374
2130-10-22,160,4,1,23,Suburban,4368029
2130-10-29,130,1,2,9,Urban,4105201
2130-11-05,105,3,1,18,Urban,4027909
2130-11-12,91,2,2,11,Suburban,3915759
2130-11-19,109,3,2,28,Urban,4038495
2130-11-26,89,1,1,13,Suburban,3718537
2130-12-03,121,2,2,10,Urban,4074430
2130-12-10,103,4,1,26,Urban,4039537
2130-12-17,75,4,1,20,Suburban,3809170
2130-12-24,157,1,2,24,Rural,4183178
2130-12-31,105,3,1,29,Urban,4001021
2131-01-07,81,1,2,29,Suburban,3633647
2131-01-14,114,3,2,25,Rural,3953522
2131-01-21,122,1,2,9,Urban,4055317
2131-01-28,67,4,2,2,Urban,3837080
2131-02-04,129,3,2,12,Suburban,4199470
2131-02-11,88,1,2,27,Urban,3770616
2131-02-18,171,2,2,26,Suburban,4460622
